amount_inr,hour_of_day,is_new_recipient,tx_count_last_24h,wallet_age_days,amount_deviation_ratio,is_structured_amount,is_fraud
2173.19,0,0,1,100.0,0.7,0,0
612.82,7,0,1,47.0,1.3,0,0
1266.34,11,0,1,132.0,1.44,0,0
2405.97,13,0,1,11.0,2.14,0,0
1340.0,15,0,1,478.0,3.26,0,0
1662.29,9,0,0,24.0,3.75,0,0
1122.82,14,0,2,39.0,0.22,0,0
462.65,20,1,0,371.0,0.22,0,1
2414.95,23,0,1,25.0,0.9,0,0
8773.05,14,0,1,22.0,4.8,0,0
1838.24,9,0,2,196.0,0.88,0,0
2214.4,20,0,4,35.0,1.81,0,0
3372.64,6,0,2,12.0,1.22,0,1
576.86,2,1,0,31.0,0.16,0,0
8368.78,1,1,0,263.0,8.48,0,1
2169.16,5,0,0,39.0,1.7,0,0
7853.16,20,1,1,143.0,7.51,0,1
934.74,8,0,0,60.0,0.66,0,0
9285.93,9,0,1,36.0,4.02,0,1
3632.37,3,0,2,19.0,2.73,0,0
2974.22,2,1,1,430.0,5.73,0,0
2231.93,8,0,1,88.0,0.84,0,0
1445.66,23,0,1,15.0,1.54,0,0
5326.65,21,1,1,27.0,2.82,0,0
2051.49,16,0,0,63.0,1.02,0,0
307.86,13,0,1,94.0,0.27,0,0
661.51,9,0,3,24.0,0.77,0,0
1529.57,12,0,3,39.0,1.38,0,0
2389.88,11,0,0,184.0,0.62,0,0
1718.27,0,0,0,65.0,2.05,0,1
5415.79,21,1,3,0.0,7.08,0,1
312.31,18,0,1,7.0,0.19,0,0
2057.46,18,0,3,69.0,1.58,0,0
352.07,5,0,1,7.0,0.3,0,0
3582.23,12,1,0,23.0,4.16,0,1
1660.69,18,1,1,156.0,1.14,0,0
2637.66,12,0,1,79.0,1.96,0,0
830.9,21,0,2,79.0,0.25,0,0
5718.82,20,1,3,109.0,6.57,0,1
4617.24,3,1,0,186.0,4.18,0,1
3057.0,23,0,2,21.0,0.96,0,0
1609.11,1,0,0,23.0,1.48,0,0
3046.87,14,0,0,16.0,3.17,0,0
956.99,11,0,1,331.0,0.49,0,0
3904.95,6,1,0,103.0,2.4,0,0
7978.72,19,0,1,12.0,6.49,0,0
4738.85,17,0,3,30.0,3.06,0,0
937.63,22,0,0,155.0,0.48,0,0
2503.08,12,0,1,4.0,1.54,0,0
564.63,16,0,3,155.0,0.27,0,1
3026.47,3,0,0,291.0,2.29,0,0
2712.28,13,0,1,7.0,3.4,0,0
336.02,19,0,2,25.0,0.16,0,0
635.49,12,0,4,0.0,0.51,0,1
1401.33,2,1,0,14.0,1.13,0,0
1379.15,17,1,1,115.0,0.6,0,0
608.79,13,0,1,6.0,0.15,0,0
2565.94,14,1,0,67.0,4.75,0,1
2267.26,2,0,0,84.0,1.85,0,0
1518.01,0,0,0,285.0,1.07,0,0
915.79,23,1,2,77.0,0.58,0,0
4646.35,16,0,1,18.0,3.5,0,0
8021.39,2,0,1,41.0,5.71,0,0
1170.04,13,1,0,134.0,0.63,0,0
1042.16,2,1,0,14.0,0.79,0,0
2813.23,12,0,1,32.0,2.62,0,0
1309.99,14,1,4,656.0,1.24,0,1
1594.86,17,0,1,1.0,0.49,0,0
3518.14,13,0,1,20.0,0.72,0,0
324.27,20,0,2,223.0,0.27,0,0
5922.25,2,0,1,13.0,4.84,0,0
1930.26,18,0,1,4.0,1.03,0,0
1248.45,7,0,1,16.0,0.78,0,0
1668.51,3,0,2,142.0,1.23,0,0
1747.93,3,0,2,597.0,2.5,0,1
380.66,18,0,2,107.0,0.42,0,0
6942.69,10,0,1,16.0,3.1,0,0
1876.56,0,1,3,24.0,1.5,0,0
2693.78,7,0,3,93.0,0.56,0,0
4257.32,14,0,0,151.0,0.91,0,0
721.23,0,0,1,130.0,0.84,0,0
2768.68,6,1,1,103.0,0.85,0,1
1421.01,20,0,2,515.0,1.04,0,0
3874.2,19,0,0,26.0,2.4,0,0
266.53,19,0,2,23.0,0.12,0,0
1653.77,23,0,1,235.0,0.61,0,0
1050.96,10,0,2,41.0,1.09,0,0
2667.87,13,0,3,49.0,0.48,0,0
2760.15,21,1,3,95.0,1.58,0,1
956.36,15,0,1,58.0,2.12,0,0
952.46,13,1,2,41.0,0.75,0,0
1636.64,11,1,0,299.0,0.31,0,0
806.76,16,1,1,17.0,0.78,0,1
3857.54,13,1,0,62.0,0.66,0,0
1296.88,9,1,3,0.0,0.81,0,1
132.12,23,0,1,198.0,0.09,0,0
1290.34,13,0,4,22.0,1.64,0,0
710.03,17,0,3,178.0,0.33,0,0
416.49,21,1,1,19.0,0.34,0,0
593.67,8,0,1,65.0,0.41,0,0
1995.14,16,0,2,156.0,1.53,0,0
5977.61,5,0,1,38.0,2.44,0,0
2396.74,7,1,2,45.0,1.83,0,0
1047.48,12,1,2,132.0,3.19,0,1
2725.25,17,0,2,25.0,3.06,0,0
1196.1,4,0,2,364.0,1.78,0,0
967.64,5,0,0,25.0,0.27,0,0
639.75,20,0,2,166.0,0.3,0,0
373.66,18,0,2,195.0,0.25,0,0
1272.92,3,0,3,56.0,0.97,0,0
2084.42,6,1,1,20.0,3.29,0,1
1657.46,3,0,0,22.0,1.28,0,0
1243.43,10,0,2,508.0,0.47,0,0
771.88,11,0,4,155.0,0.32,0,0
3125.73,13,0,0,72.0,1.63,0,0
552.57,12,0,4,36.0,0.86,0,0
3635.22,9,0,1,2.0,3.81,0,1
733.63,17,1,1,133.0,0.4,0,0
918.56,15,0,1,377.0,1.24,0,0
482.94,4,0,3,14.0,0.21,0,0
1151.4,7,1,1,169.0,1.73,0,0
4349.35,13,1,2,20.0,5.69,0,1
2875.74,4,0,0,188.0,4.3,0,1
4361.54,23,0,1,56.0,3.96,0,0
2892.65,7,1,1,149.0,4.87,0,1
669.61,5,1,2,313.0,0.61,0,0
1342.5,15,1,3,116.0,1.57,0,1
895.89,3,0,1,304.0,0.91,0,0
5988.03,11,0,2,32.0,2.71,0,0
615.78,10,0,1,459.0,0.42,0,0
4041.33,2,0,0,247.0,1.83,0,0
4038.62,11,1,1,14.0,0.72,0,0
9383.03,4,1,1,64.0,17.45,0,1
1250.48,5,0,0,314.0,1.17,0,0
3432.66,18,0,0,10.0,4.3,0,0
14093.75,17,0,0,73.0,14.45,0,0
1037.04,15,0,1,154.0,0.56,0,0
454.17,22,0,0,4.0,0.11,0,0
332.95,10,0,1,168.0,0.15,0,0
3433.86,4,0,0,54.0,1.73,0,0
332.01,8,0,3,34.0,0.12,0,1
1293.25,2,0,1,103.0,0.36,0,0
2680.03,7,1,2,94.0,0.62,0,0
2135.93,5,0,2,249.0,1.08,0,0
2651.55,3,1,4,135.0,3.19,0,1
2208.48,11,0,0,66.0,1.83,0,0
5715.74,11,0,1,126.0,13.21,0,0
767.33,20,0,0,166.0,0.33,0,0
983.09,15,1,2,332.0,1.11,0,0
901.99,9,0,1,146.0,0.94,0,0
3816.82,21,0,1,94.0,2.09,0,0
4065.77,13,0,2,56.0,8.84,0,0
2713.79,12,0,2,267.0,0.99,0,0
5245.6,8,0,2,189.0,2.54,0,0
626.26,6,0,1,10.0,0.55,0,0
8107.15,11,0,1,144.0,5.64,0,0
7121.79,4,0,1,93.0,7.2,0,1
3505.4,17,0,2,13.0,0.5,0,0
8987.76,3,0,2,100.0,10.53,0,0
407.09,1,1,1,26.0,0.23,0,1
1127.77,2,0,2,148.0,0.89,0,0
932.83,11,1,3,39.0,0.61,0,1
3461.06,2,0,0,20.0,1.72,0,0
702.66,3,1,4,10.0,0.34,0,0
3575.09,5,0,2,81.0,2.99,0,0
6207.31,11,0,2,27.0,8.42,0,0
3380.17,18,1,3,232.0,3.54,0,0
2334.09,9,1,2,0.0,2.08,0,1
743.16,0,1,4,223.0,0.72,0,0
843.73,16,1,2,88.0,1.06,0,1
5567.25,15,0,4,306.0,2.87,0,0
3646.1,8,0,1,27.0,5.56,0,0
1745.65,20,0,3,13.0,1.22,0,0
1241.26,8,1,1,118.0,2.23,0,0
292.01,22,0,0,147.0,0.1,0,0
689.68,8,1,0,56.0,0.67,0,0
10099.86,11,0,2,2.0,10.56,0,1
571.11,22,0,1,63.0,0.66,0,0
2144.22,8,0,1,32.0,0.52,0,0
4476.96,14,0,3,51.0,1.36,0,0
584.39,1,0,2,85.0,0.38,0,1
2135.04,10,0,2,145.0,1.95,0,0
4205.4,10,1,0,396.0,0.82,0,1
1828.5,7,0,3,19.0,0.92,0,0
23898.3,22,0,1,137.0,18.82,0,0
402.73,5,1,0,32.0,0.38,0,0
4688.44,20,0,1,30.0,1.94,0,0
1547.63,19,0,0,120.0,1.19,0,0
3621.81,6,0,3,180.0,5.46,0,1
2689.68,2,0,1,457.0,1.64,0,1
934.64,7,0,0,176.0,0.55,0,0
2221.85,17,1,2,21.0,1.46,0,0
339.64,16,0,2,31.0,0.17,0,0
3111.69,10,0,0,172.0,2.55,0,0
2364.55,1,0,0,90.0,1.59,0,0
3212.47,20,0,1,42.0,2.18,0,0
4685.87,23,0,1,77.0,7.07,0,0
2517.09,18,0,2,296.0,1.12,0,0
2065.82,6,0,2,169.0,1.0,0,0
818.14,17,1,0,72.0,0.31,0,0
952.42,7,0,2,473.0,1.18,0,0
5260.92,13,0,0,190.0,4.58,0,1
6586.0,6,0,4,1.0,2.29,0,1
1459.28,20,0,1,14.0,1.39,0,0
1884.47,3,1,3,97.0,0.43,0,1
800.99,16,0,0,52.0,1.38,0,1
5195.15,4,0,0,201.0,4.93,0,0
3290.76,11,0,1,271.0,2.94,0,0
10374.39,8,0,1,33.0,4.43,0,0
820.17,19,0,1,173.0,0.2,0,0
1286.64,12,0,2,92.0,0.72,0,0
2226.76,17,1,0,60.0,7.25,0,1
3235.18,19,0,1,185.0,2.29,0,0
1489.06,8,0,0,100.0,0.93,0,0
824.14,3,1,2,121.0,0.44,0,0
3996.87,20,0,3,8.0,2.83,0,0
3459.99,7,0,1,106.0,1.07,0,1
792.63,0,0,1,43.0,0.91,0,0
6123.56,16,0,1,82.0,7.68,0,0
5183.2,8,1,1,30.0,5.06,0,0
2040.33,19,0,2,114.0,0.29,0,0
1942.32,12,1,0,19.0,1.46,0,1
2976.94,1,0,2,16.0,1.01,0,0
832.53,12,0,3,25.0,0.29,0,0
1857.58,8,0,1,204.0,3.52,0,0
260.57,19,0,1,4.0,0.18,0,0
3979.1,5,0,1,157.0,1.37,0,0
443.48,0,0,1,7.0,0.05,0,0
6995.89,4,0,1,108.0,2.47,0,0
1343.31,2,1,1,178.0,1.11,0,0
1494.43,3,0,1,32.0,0.42,0,0
1027.66,0,0,0,26.0,0.9,0,0
1395.16,13,1,0,41.0,1.86,0,0
6481.31,8,0,0,144.0,2.88,0,0
192.67,23,0,1,35.0,0.31,0,0
5705.97,3,0,0,84.0,5.51,0,1
2450.93,17,0,1,17.0,0.68,0,0
610.14,13,0,1,74.0,0.27,0,0
686.92,3,0,2,118.0,0.78,0,0
8174.33,9,1,4,9.0,5.08,0,1
772.05,2,0,0,203.0,0.55,0,0
640.33,22,0,1,333.0,0.25,0,0
5032.05,6,0,1,26.0,2.71,0,0
2452.09,9,0,1,171.0,1.51,0,0
777.33,12,1,0,45.0,0.54,0,1
2197.25,3,0,1,136.0,2.87,0,0
718.25,17,0,1,44.0,0.21,0,1
4869.46,10,0,3,238.0,2.56,0,0
4699.61,3,0,1,51.0,3.87,0,0
2918.44,23,0,0,227.0,2.3,0,1
2503.62,13,0,2,174.0,1.8,0,0
8822.58,17,0,0,26.0,9.76,0,0
1807.53,7,0,0,20.0,1.72,0,0
624.1,9,0,1,182.0,0.23,0,0
2709.52,4,0,0,59.0,4.68,0,0
11818.75,22,0,0,358.0,2.62,0,0
725.4,6,1,1,344.0,0.49,0,0
1305.95,11,0,2,142.0,1.42,0,0
2630.16,2,1,0,83.0,2.19,0,0
1722.42,3,0,1,26.0,0.9,0,0
746.9,9,1,0,257.0,0.67,0,0
4962.54,3,0,2,10.0,2.26,0,0
14589.2,14,0,1,56.0,18.64,0,0
2157.1,9,0,2,46.0,2.35,0,0
801.38,20,0,0,382.0,0.47,0,0
448.51,21,0,1,15.0,0.44,0,0
2280.56,15,0,2,265.0,0.48,0,0
4882.88,14,0,2,73.0,2.01,0,0
2772.91,18,0,3,6.0,1.38,0,0
1804.14,19,0,0,157.0,1.14,0,0
1063.86,18,0,2,13.0,0.88,0,0
676.58,17,0,0,32.0,0.53,0,0
3832.51,11,0,0,193.0,4.27,0,0
4115.0,15,0,1,20.0,2.45,0,0
449.82,0,0,3,47.0,0.64,0,1
7561.73,15,0,0,54.0,2.13,0,0
3031.05,1,0,1,107.0,1.97,0,0
6371.79,23,1,1,187.0,1.89,0,0
540.28,14,0,2,31.0,0.21,0,0
528.88,6,1,3,28.0,0.37,0,1
1581.18,0,0,0,30.0,0.82,0,0
2842.69,4,1,3,58.0,2.48,0,1
9106.33,9,1,0,92.0,6.52,0,1
3413.42,21,0,1,2.0,3.67,0,0
1453.29,20,0,1,182.0,0.36,0,0
717.86,3,0,1,314.0,0.43,0,0
5469.82,13,0,3,223.0,2.22,0,0
758.82,12,1,0,5.0,0.67,0,0
7829.25,0,1,1,89.0,2.05,0,0
1399.76,15,0,2,202.0,1.46,0,0
7566.79,22,1,4,51.0,5.48,0,1
3331.03,8,1,1,273.0,2.99,0,0
1598.31,21,0,0,262.0,0.92,0,1
1132.91,15,0,0,18.0,1.16,0,0
1330.33,18,0,0,82.0,0.63,0,0
2658.41,14,0,0,3.0,1.53,0,0
1938.06,13,0,2,40.0,1.44,0,0
1059.52,19,0,1,200.0,1.36,0,0
1557.65,9,0,0,443.0,1.1,0,0
1940.54,20,0,0,293.0,1.4,0,0
266.17,11,1,3,5.0,0.11,0,1
2730.8,0,0,0,314.0,2.19,0,0
748.63,20,0,1,208.0,0.91,0,0
640.34,16,1,1,243.0,1.25,0,0
395.99,8,0,1,296.0,0.13,0,0
359.78,22,0,2,80.0,0.27,0,0
533.84,18,0,1,28.0,0.3,0,0
955.16,17,0,1,3.0,0.88,0,0
10487.44,6,1,0,3.0,10.15,0,1
1126.32,8,0,0,123.0,0.81,0,0
2121.7,21,0,1,49.0,2.37,0,0
2592.64,20,0,0,82.0,2.18,0,0
2034.4,11,1,4,17.0,0.9,0,0
1686.31,6,0,1,445.0,0.75,0,0
616.61,13,1,0,17.0,0.56,0,0
6673.07,14,0,0,71.0,5.17,0,0
9195.57,14,1,1,70.0,19.72,0,0
397.66,5,1,2,1.0,0.73,0,1
719.37,20,0,2,132.0,0.66,0,0
1405.53,13,0,1,93.0,0.92,0,0
758.93,1,1,1,83.0,1.1,0,0
2850.84,7,0,3,205.0,1.26,0,0
938.76,12,1,0,33.0,0.38,0,0
12689.76,22,0,1,237.0,14.22,0,0
5279.01,5,0,0,240.0,6.07,0,0
2189.26,4,0,1,210.0,1.16,0,0
4556.4,4,0,0,50.0,1.13,0,0
4891.77,0,0,1,21.0,4.25,0,1
1088.38,8,0,0,77.0,0.42,0,0
867.32,5,0,0,36.0,0.6,0,0
1939.78,19,1,2,6.0,1.26,0,0
3926.38,6,0,2,39.0,2.97,0,0
2049.1,8,0,1,76.0,0.79,0,0
437.34,4,1,0,14.0,0.09,0,1
877.83,13,0,1,347.0,0.36,0,0
1691.59,4,0,1,128.0,2.32,0,0
1689.02,7,0,1,18.0,1.33,0,0
10671.03,6,0,1,201.0,23.19,0,0
519.37,12,0,1,316.0,0.1,0,0
2849.87,12,0,2,37.0,1.56,0,0
6906.39,7,1,0,19.0,7.55,0,0
13964.93,10,0,1,47.0,8.06,0,0
1256.45,17,0,3,214.0,0.27,0,0
2813.79,18,1,0,23.0,3.14,0,0
3019.31,5,0,1,181.0,2.87,0,0
2155.84,21,0,0,151.0,2.94,0,0
1654.14,1,1,1,126.0,0.8,0,0
2676.8,12,0,1,68.0,1.97,0,0
185.12,22,1,1,55.0,0.46,0,0
3340.46,10,0,1,11.0,1.84,0,0
2025.48,0,0,2,53.0,0.77,0,0
1479.96,23,0,1,111.0,1.38,0,0
11409.21,1,0,1,274.0,7.92,0,1
984.92,16,0,2,215.0,0.75,0,0
1257.94,7,1,1,4.0,0.56,0,1
10855.18,1,1,1,18.0,19.81,0,1
855.04,5,0,4,226.0,0.86,0,0
1102.02,21,1,0,336.0,0.89,0,0
1583.95,4,0,1,7.0,0.67,0,0
3853.21,15,0,4,145.0,2.6,0,0
2179.87,7,0,3,55.0,3.23,0,0
564.89,18,0,1,54.0,0.54,0,0
1119.96,15,1,3,123.0,0.36,0,0
1046.68,12,0,0,199.0,1.56,0,0
1686.65,19,1,0,39.0,0.62,0,0
2652.5,6,0,0,147.0,1.02,0,0
2634.33,15,0,2,121.0,0.86,0,0
365.62,22,0,1,87.0,0.13,0,1
4710.49,15,1,3,111.0,1.4,0,1
2269.49,11,0,1,2.0,4.5,0,0
6285.99,13,0,1,0.0,1.94,0,0
2696.68,23,0,1,96.0,1.35,0,0
4871.66,17,0,2,89.0,4.64,0,0
2751.47,17,0,1,9.0,3.77,0,0
6072.97,15,0,2,81.0,4.03,0,0
2892.93,19,1,1,170.0,0.47,0,1
1655.53,15,0,1,93.0,0.82,0,0
13977.32,12,0,2,87.0,12.64,0,0
4024.41,8,0,1,152.0,0.66,0,0
3030.16,8,0,2,23.0,1.39,0,0
573.25,12,1,1,73.0,0.26,0,0
567.09,3,0,0,19.0,0.32,0,0
2352.99,8,0,1,89.0,1.17,0,0
2061.05,14,0,2,108.0,6.11,0,0
1040.33,13,1,0,16.0,0.64,0,1
2052.64,18,1,4,9.0,0.86,0,0
7553.48,11,0,0,22.0,1.98,0,0
3380.78,20,0,0,106.0,0.58,0,0
647.48,5,0,4,25.0,0.23,0,0
1635.4,2,0,0,39.0,0.97,0,0
876.14,21,0,0,145.0,0.57,0,0
1275.47,19,0,0,34.0,1.31,0,0
1246.07,15,0,1,61.0,0.61,0,0
1176.29,19,0,1,317.0,0.24,0,0
584.28,23,1,3,209.0,0.49,0,0
1611.81,22,0,2,35.0,0.97,0,0
1091.66,16,0,1,109.0,1.13,0,0
129.48,15,0,1,132.0,0.05,0,0
11472.12,5,0,2,277.0,3.67,0,0
4816.93,7,0,1,95.0,4.93,0,0
1288.62,18,0,0,99.0,0.61,0,0
1838.93,1,0,3,263.0,6.03,0,1
629.87,13,0,0,7.0,0.5,0,0
8317.78,21,1,0,119.0,2.6,0,0
9972.23,11,0,0,65.0,8.92,0,0
2081.88,16,0,3,289.0,3.07,0,0
4542.25,14,0,2,388.0,2.03,0,0
2117.01,17,0,1,22.0,1.53,0,0
542.91,15,0,1,40.0,0.33,0,0
1248.08,12,0,2,38.0,0.69,0,0
2035.99,20,1,1,13.0,0.8,0,0
1201.0,16,1,2,79.0,0.42,0,0
1485.06,7,0,1,86.0,0.8,0,0
1665.27,0,0,0,102.0,0.55,0,0
1681.11,2,0,1,131.0,1.15,0,1
1895.11,15,0,1,8.0,1.06,0,0
696.07,1,0,2,117.0,0.46,0,0
948.31,14,0,2,294.0,1.29,0,0
569.0,0,0,1,73.0,0.16,0,0
4359.16,8,0,3,14.0,2.84,0,1
271.76,15,0,3,11.0,0.07,0,1
5106.3,3,0,1,40.0,2.61,0,0
6296.28,11,0,1,168.0,3.29,0,0
1377.52,0,1,1,36.0,0.53,0,1
173.67,0,0,1,202.0,0.1,0,0
1306.13,6,1,2,206.0,1.28,0,0
1706.56,17,0,1,73.0,1.25,0,0
728.12,22,1,1,43.0,0.24,0,1
1137.18,22,0,1,109.0,0.5,0,0
7166.52,14,1,1,200.0,8.05,0,1
3289.31,12,0,0,8.0,1.85,0,0
786.74,15,0,4,368.0,0.95,0,0
429.3,6,0,0,125.0,0.27,0,0
1347.07,15,0,3,61.0,0.49,0,0
1492.02,12,0,0,85.0,1.44,0,0
2825.89,13,0,1,58.0,2.02,0,0
1116.79,16,0,3,64.0,1.32,0,1
2865.07,11,0,0,109.0,1.34,0,0
10317.93,23,0,0,7.0,6.38,0,0
3766.69,23,0,2,23.0,3.74,0,0
1731.46,19,0,0,31.0,0.91,0,1
1533.28,12,1,0,63.0,1.05,0,0
1311.59,23,1,4,56.0,0.66,0,1
5232.15,19,1,3,154.0,6.15,0,1
1028.05,14,1,2,36.0,0.84,0,0
1883.15,23,0,0,7.0,1.17,0,0
1893.3,20,1,0,7.0,0.85,0,0
1151.01,3,0,0,1.0,1.4,0,0
525.73,21,0,0,5.0,0.33,0,0
2417.95,1,1,1,235.0,0.9,0,1
1711.45,17,0,0,143.0,1.11,0,0
2836.19,1,0,2,661.0,2.32,0,0
1118.52,14,0,1,2.0,1.04,0,1
5424.82,18,0,1,227.0,5.01,0,0
821.31,14,0,3,143.0,0.48,0,0
8440.83,19,0,0,123.0,18.77,0,0
375.08,9,0,1,53.0,0.35,0,0
2673.9,23,0,0,57.0,1.41,0,0
2773.56,19,0,0,224.0,1.2,0,0
883.59,10,0,1,150.0,1.05,0,0
2649.05,9,1,0,133.0,2.61,0,0
5719.1,22,0,1,4.0,3.69,0,0
245.88,4,1,3,24.0,0.11,0,0
2842.59,8,0,2,394.0,2.4,0,0
191.72,19,0,1,73.0,0.14,0,0
758.17,18,0,2,182.0,0.42,0,0
7834.17,12,0,1,59.0,10.57,0,0
1071.05,17,0,1,173.0,0.27,0,0
628.61,16,0,0,15.0,0.4,0,0
1513.01,5,0,1,5.0,1.26,0,0
11627.35,9,0,1,75.0,3.96,0,0
347.75,1,0,1,107.0,0.22,0,0
701.92,23,1,1,47.0,0.53,0,0
6958.29,5,0,2,151.0,3.76,0,0
9623.2,20,0,2,82.0,6.34,0,0
1647.33,12,0,1,316.0,1.61,0,0
592.8,17,0,0,11.0,0.21,0,0
11923.41,6,1,3,8.0,19.78,0,1
7593.12,1,1,0,283.0,6.54,0,1
3331.08,13,0,1,133.0,0.74,0,0
870.3,4,0,3,133.0,0.55,0,0
1729.99,17,0,3,3.0,3.03,0,0
1565.05,10,0,0,333.0,0.54,0,1
2435.16,9,0,2,177.0,1.95,0,0
6673.51,10,1,1,173.0,8.51,0,1
3989.72,1,1,1,292.0,1.43,0,0
685.65,14,0,1,104.0,0.24,0,0
6240.69,6,0,3,60.0,1.79,0,0
2396.63,8,1,2,79.0,2.9,0,0
3355.51,4,0,5,180.0,2.47,0,1
6767.5,6,0,2,176.0,5.45,0,0
664.86,19,0,1,113.0,0.79,0,0
1750.68,1,0,1,30.0,0.84,0,0
1120.68,2,0,0,205.0,0.39,0,1
440.95,1,0,1,125.0,0.39,0,0
2470.16,20,0,0,30.0,1.52,0,0
17333.58,21,0,2,79.0,10.74,0,1
345.13,22,0,2,706.0,0.12,0,0
1756.27,18,0,2,48.0,1.18,0,0
3217.91,3,0,2,15.0,2.13,0,0
2019.83,23,0,1,3.0,0.79,0,0
1633.02,19,0,3,24.0,1.02,0,0
561.55,6,0,5,25.0,0.53,0,0
2229.45,21,0,1,234.0,2.9,0,0
914.99,6,1,1,20.0,0.9,0,1
251.91,16,0,2,238.0,0.15,0,0
5298.26,18,0,2,11.0,7.81,0,0
4283.59,21,0,1,285.0,2.46,0,0
1894.09,15,0,2,36.0,3.17,0,0
2222.01,2,0,0,113.0,2.73,0,0
4754.69,14,0,0,21.0,2.17,0,0
2212.56,13,1,0,59.0,1.95,0,0
4079.04,14,0,5,11.0,2.4,0,0
1383.35,13,1,2,104.0,0.97,0,1
5888.67,6,0,1,51.0,1.56,0,0
2413.2,2,0,2,229.0,1.5,0,0
2153.06,16,1,1,24.0,2.69,0,0
576.48,9,0,0,39.0,0.27,0,0
2340.83,14,1,1,23.0,2.97,0,1
855.12,5,1,1,100.0,0.32,0,0
1017.95,16,1,2,14.0,0.43,0,0
867.97,16,0,1,25.0,0.49,0,0
692.56,13,0,1,136.0,0.3,0,1
12237.92,23,1,1,9.0,4.09,0,0
5992.15,17,0,2,163.0,4.11,0,0
10181.53,4,0,1,13.0,6.21,0,1
601.48,7,0,1,106.0,0.35,0,0
1927.79,6,0,1,735.0,2.02,0,0
564.45,22,0,0,23.0,0.54,0,0
966.69,3,0,1,36.0,0.63,0,0
791.31,17,0,0,274.0,0.54,0,0
5517.2,4,0,1,118.0,3.2,0,1
1265.72,15,0,0,81.0,1.15,0,0
4729.34,13,1,0,99.0,7.73,0,1
3114.14,18,0,0,42.0,0.87,0,0
14375.42,13,0,1,232.0,22.41,0,0
477.47,8,0,1,164.0,0.2,0,0
5615.63,5,0,1,123.0,4.55,0,0
5073.55,16,0,2,322.0,3.04,0,0
752.92,18,1,0,104.0,0.34,0,0
4475.71,11,1,2,86.0,3.98,0,0
2446.79,3,1,1,446.0,3.76,0,1
1473.32,15,0,1,28.0,0.55,0,0
861.31,10,0,1,18.0,0.39,0,0
946.53,21,0,0,21.0,0.61,0,0
11439.54,3,0,2,546.0,4.71,0,1
1809.15,16,0,1,127.0,1.0,0,0
3655.24,7,0,1,44.0,2.55,0,0
887.31,13,0,2,34.0,0.68,0,0
896.17,1,0,0,7.0,2.2,0,0
4787.61,10,0,1,17.0,2.75,0,0
536.67,10,0,0,287.0,0.67,0,0
1244.27,23,1,1,165.0,0.65,0,1
1864.27,21,0,1,341.0,1.5,0,0
1998.67,23,0,0,66.0,3.81,0,0
1538.89,5,0,0,110.0,1.08,0,0
2581.79,20,1,1,79.0,2.28,0,0
3373.04,20,0,1,256.0,1.0,0,0
3502.3,13,1,2,570.0,7.87,0,1
744.55,9,0,1,324.0,0.83,0,0
1400.05,7,1,1,109.0,1.92,0,0
5299.07,6,0,1,8.0,2.23,0,0
4044.78,7,0,2,115.0,2.41,0,0
525.54,7,0,3,12.0,0.23,0,0
2480.79,22,0,3,18.0,3.27,0,0
304.78,1,1,3,25.0,0.37,0,0
1886.05,15,0,1,54.0,1.23,0,0
9976.53,8,0,0,108.0,2.38,0,0
770.39,12,1,4,49.0,0.38,0,0
853.3,22,0,2,72.0,0.98,0,0
3596.18,11,1,1,6.0,2.13,0,0
451.01,21,0,0,116.0,0.21,0,0
1023.03,16,1,1,128.0,1.56,0,0
3092.69,1,0,0,13.0,2.43,0,0
1021.62,12,0,1,185.0,0.77,0,0
1462.1,0,0,1,125.0,0.34,0,0
3532.52,18,0,1,81.0,2.25,0,0
2642.26,10,0,0,97.0,0.66,0,0
2298.79,4,0,0,84.0,2.43,0,0
1332.47,0,1,1,7.0,0.65,0,0
2522.62,19,1,0,159.0,3.92,0,1
1617.51,12,1,0,86.0,0.76,0,0
2729.91,7,1,2,23.0,2.33,0,1
1156.05,5,1,1,137.0,0.95,0,0
1534.08,16,1,0,143.0,0.68,0,0
741.77,11,1,0,29.0,0.31,0,0
1751.96,0,0,0,191.0,0.99,0,0
871.4,2,1,2,73.0,0.2,0,0
663.39,13,1,0,24.0,0.43,0,1
2281.97,7,0,2,129.0,1.27,0,1
2189.58,10,0,0,109.0,1.26,0,0
3657.69,13,0,1,22.0,1.62,0,0
1226.58,7,1,1,247.0,0.82,0,1
2610.37,2,1,0,231.0,3.26,0,1
2968.22,6,0,2,217.0,1.6,0,0
2698.08,18,0,0,61.0,4.58,0,1
859.98,3,0,2,209.0,0.35,0,0
2068.19,15,0,1,224.0,0.69,0,0
2509.22,12,0,1,680.0,2.27,0,0
1819.76,19,0,2,379.0,1.68,0,0
276.49,18,1,1,58.0,0.6,0,0
2089.0,4,0,1,27.0,1.46,0,0
13243.71,22,0,2,42.0,7.11,0,0
1307.62,4,1,0,82.0,0.72,0,0
938.92,19,0,1,196.0,0.54,0,0
2530.1,23,0,1,154.0,2.0,0,0
2395.0,3,0,1,186.0,0.94,0,0
5289.41,1,0,3,57.0,6.38,0,1
582.84,12,1,0,34.0,0.69,0,1
3492.04,15,1,1,3.0,5.3,0,0
3075.98,21,0,1,118.0,3.08,0,0
1590.92,1,0,1,190.0,2.14,0,0
2452.39,18,0,1,264.0,6.54,0,0
